TEXT-ID	SUBCORPUS	PRS-ID	SEX	AGE	1LANG	DIALECT	EDUCATION	PERM-RESD	CHILD-RESD	UTTS	WORDS
Gos176	Gos	Yf-udel-00000	ženski	-		-	-	-	-	16	15
Gos176	Gos	Ff-udel-02289	ženski	-	slovenščina	-	-	-	-	131	1831
Gos176	Gos	Jf-udel-02293	ženski	-	slovenščina	-	-	-	-	50	485
Gos176	Gos	all	-	-		-	-	-	-	0	0
Gos176	Gos	audience	-	-		-	-	-	-	0	0
Gos176	Gos	If-udel-02292	ženski	-	slovenščina	-	-	-	-	18	65
Gos176	Gos	Mf-udel-02296	ženski	-	slovenščina	-	-	-	-	37	599
Gos176	Gos	Hm-udel-02291	moški	-	slovenščina	-	-	-	-	196	1955
Gos176	Gos	Gf-udel-02290	ženski	-	slovenščina	-	-	-	-	14	68
Gos176	Gos	Lf-udel-02295	ženski	-	slovenščina	-	-	-	-	30	187
Gos176	Gos	Kf-udel-02294	ženski	-	slovenščina	-	-	-	-	22	168
Gos177	Gos	Af-prof-02166	ženski	30 do 59 let	slovenščina	-	fakulteta ali več	osrednjeslovenska	-	185	2713
Gos177	Gos	Bf-stud-02167	ženski	18 do 34 let	slovenščina	-	fakulteta ali več	osrednjeslovenska, goriška	-	174	1564
Gos178	Gos	Am-udel-02231	moški	30 do 59 let	slovenščina	-	fakulteta ali več	gorenjska, osrednjeslovenska	-	153	1213
Gos178	Gos	Bf-udel-02232	ženski	18 do 34 let	slovenščina	-	fakulteta ali več	osrednjeslovenska, gorenjska	-	21	164
Gos178	Gos	audience	-	-		-	-	-	-	0	0
Gos178	Gos	Cf-udel-02233	ženski	18 do 34 let	slovenščina	-	fakulteta ali več	osrednjeslovenska	-	93	901
Gos178	Gos	all	-	-		-	-	-	-	0	0
Gos178	Gos	Df-udel-02234	ženski	18 do 34 let	slovenščina	-	fakulteta ali več	podravska	-	161	1958
Gos178	Gos	Ef-udel-02235	ženski	30 do 59 let	slovenščina	-	fakulteta ali več	jugovzhodna Slovenija, osrednjeslovenska, gorenjska	-	64	851
Gos178	Gos	Jf-udel-00000	ženski	-		-	-	-	-	1	0
Gos178	Gos	Ff-udel-02236	ženski	30 do 59 let	slovenščina	-	fakulteta ali več	osrednjeslovenska	-	52	316
Gos178	Gos	Hf-udel-02238	ženski	18 do 34 let	slovenščina	-	fakulteta ali več	gorenjska, osrednjeslovenska	-	98	1035
Gos178	Gos	Gm-udel-02237	moški	30 do 59 let	slovenščina	-	srednja šola	osrednjeslovenska	-	74	674
Gos178	Gos	Kf-udel-00000	ženski	-		-	-	-	-	1	2
Gos178	Gos	Lf-udel-00000	ženski	-		-	-	-	-	1	1
Gos178	Gos	Mf-udel-00000	ženski	-		-	-	-	-	2	2
Gos178	Gos	Nf-udel-00000	ženski	-		-	-	-	-	2	3
Gos178	Gos	If-udel-02239	ženski	30 do 59 let	slovenščina	-	fakulteta ali več	gorenjska	-	14	47
Gos178	Gos	Of-udel-00000	ženski	-		-	-	-	-	1	1
Gos178	Gos	Pf-udel-00000	ženski	-		-	-	-	-	1	1
Gos178	Gos	Rf-udel-00000	ženski	-		-	-	-	-	1	1
Gos178	Gos	Sf-udel-00000	ženski	-		-	-	-	-	1	0
Gos178	Gos	Tf-udel-00000	ženski	-		-	-	-	-	1	1
Gos178	Gos	Uf-udel-00000	ženski	-		-	-	-	-	1	1
Gos179	Gos	Af-sode-05584	ženski	18 do 34 let	slovenščina	-	srednja šola	gorenjska, obalno-kraška	-	293	1535
Gos179	Gos	Bm-sode-05588	moški	30 do 59 let	slovenščina	-	fakulteta ali več	osrednjeslovenska	-	404	4636
Gos179	Gos	audience	-	-		-	-	-	-	0	0
Gos180	Gos	Bm-udel-07137	moški	30 do 59 let	slovenščina	-	fakulteta ali več	osrednjeslovenska, obalno-kraška	-	303	4466
Gos180	Gos	Af-stra-02166	ženski	30 do 59 let	slovenščina	-	fakulteta ali več	osrednjeslovenska	-	285	2138
Gos180	Gos	audience	-	-		-	-	-	-	0	0
Gos181	Gos	Af-udel-02552	ženski	30 do 59 let	slovenščina	-	fakulteta ali več	osrednjeslovenska	-	248	1877
Gos181	Gos	Bf-udel-02553	ženski	30 do 59 let	slovenščina	-	fakulteta ali več	podravska, osrednjeslovenska	-	220	1574
Gos181	Gos	Cf-udel-02554	ženski	30 do 59 let	slovenščina	-	fakulteta ali več	osrednjeslovenska	-	109	458
Gos181	Gos	Df-udel-02555	ženski	30 do 59 let	slovenščina	-	višja ali visoka šola	osrednjeslovenska	-	146	767
Gos181	Gos	all	-	-		-	-	-	-	0	0
Gos181	Gos	audience	-	-		-	-	-	-	0	0
Gos181	Gos	Ef-udel-02556	ženski	30 do 59 let	slovenščina	-	višja ali visoka šola	osrednjeslovenska, gorenjska	-	25	84
Gos182	Gos	Af-stra-02238	ženski	18 do 34 let	slovenščina	-	fakulteta ali več	gorenjska, osrednjeslovenska	-	220	2318
Gos182	Gos	Bf-prod-02264	ženski	30 do 59 let	slovenščina	-	srednja šola	osrednjeslovenska	-	230	2934
Gos182	Gos	audience	-	-		-	-	-	-	0	0
Gos182	Gos	all	-	-		-	-	-	-	0	0
Gos183	Gos	Sm-prod-00803	moški	18 do 34 let	slovenščina	-	srednja šola	osrednjeslovenska	-	206	2466
Gos183	Gos	Pf-prod-00804	ženski	18 do 34 let	slovenščina	-	srednja šola	osrednjeslovenska	-	83	361
Gos183	Gos	Gm-prod-00805	moški	10 do 18 let	slovenščina	-	srednja šola	osrednjeslovenska	-	28	116
Gos183	Gos	audience	-	-		-	-	-	-	0	0
Gos184	Gos	Jm-soro-00807	moški	30 do 59 let	slovenščina	-	srednja šola	osrednjeslovenska	-	116	434
Gos184	Gos	Gm-soro-00806	moški	18 do 34 let	slovenščina	-	srednja šola	osrednjeslovenska	-	289	1558
Gos184	Gos	Mf-soro-00808	ženski	18 do 34 let	slovenščina	-	srednja šola	osrednjeslovenska	-	311	1743
Gos184	Gos	audience	-	-		-	-	-	-	0	0
Gos184	Gos	all	-	-		-	-	-	-	0	0
Gos185	Gos	Bf-udel-02322	ženski	18 do 34 let	slovenščina	-	fakulteta ali več	osrednjeslovenska	-	177	2204
Gos185	Gos	Af-udel-02236	ženski	30 do 59 let	slovenščina	-	fakulteta ali več	osrednjeslovenska	-	159	1603
Gos185	Gos	Cf-udel-02323	ženski	30 do 59 let	slovenščina	-	srednja šola	osrednjeslovenska	-	90	1010
Gos185	Gos	audience	-	-		-	-	-	-	0	0
Gos185	Gos	all	-	-		-	-	-	-	0	0
Gos186	Gos	Am-prof-05663	moški	30 do 59 let	slovenščina	-	fakulteta ali več	podravska, savinjska, osrednjeslovenska, tujina	-	192	4043
Gos186	Gos	Bf-stud-05664	ženski	18 do 34 let	slovenščina	-	srednja šola	podravska	-	180	1445
Gos186	Gos	audience	-	-		-	-	-	-	0	0
Gos187	Gos	Mm-prof-01075	moški	30 do 59 let	slovenščina	-	fakulteta ali več	podravska	-	162	2129
Gos187	Gos	Rm-stud-01076	moški	18 do 34 let	slovenščina	-	srednja šola	podravska	-	125	321
Gos188	Gos	Pf-prof-07533	ženski	30 do 59 let	slovenščina	-	fakulteta ali več	podravska	-	103	1475
Gos188	Gos	Sf-stud-07532	ženski	30 do 59 let	slovenščina	-	srednja šola	podravska	-	87	638
Gos189	Gos	Pf-prof-07533	ženski	30 do 59 let	slovenščina	-	fakulteta ali več	podravska	-	167	2710
Gos189	Gos	Sf-stud-07534	ženski	18 do 34 let	slovenščina	-	srednja šola	podravska, osrednjeslovenska	-	129	1142
Gos189	Gos	all	-	-		-	-	-	-	0	0
Gos189	Gos	audience	-	-		-	-	-	-	0	0
Gos190	Gos	Af-stra-02276	ženski	30 do 59 let	slovenščina	-	OŠ ali manj	podravska	-	67	317
Gos190	Gos	Bf-prod-02277	ženski	18 do 34 let	slovenščina	-	srednja šola	podravska, savinjska	-	70	479
Gos190	Gos	Cf-stra-02265	ženski	18 do 34 let	slovenščina	-	srednja šola	podravska	-	57	412
Gos191	Gos	Am-stra-02298	moški	18 do 34 let	slovenščina	-	srednja šola	savinjska, podravska	-	292	1476
Gos191	Gos	Bf-udel-02299	ženski	30 do 59 let	slovenščina	-	višja ali visoka šola	podravska	-	369	2377
Gos192	Gos	Am-prod-02325	moški	18 do 34 let	slovenščina	-	srednja šola	podravska	-	223	1756
Gos192	Gos	Bf-stra-02326	ženski	18 do 34 let	slovenščina	-	fakulteta ali več	podravska	-	128	636
Gos192	Gos	audience	-	-		-	-	-	-	0	0
Gos192	Gos	Cf-stra-07534	ženski	18 do 34 let	slovenščina	-	srednja šola	podravska, osrednjeslovenska	-	233	2075
Gos192	Gos	all	-	-		-	-	-	-	0	0
Gos193	Gos	Am-prod-02325	moški	18 do 34 let	slovenščina	-	srednja šola	podravska	-	104	538
Gos193	Gos	Bf-stra-02329	ženski	18 do 34 let	slovenščina	-	srednja šola	pomurska	-	111	972
Gos193	Gos	Cf-stra-07534	ženski	18 do 34 let	slovenščina	-	srednja šola	podravska, osrednjeslovenska	-	58	350
Gos193	Gos	Df-stra-02330	ženski	18 do 34 let	slovenščina	-	srednja šola	podravska	-	82	409
Gos193	Gos	Ef-stra-02326	ženski	18 do 34 let	slovenščina	-	fakulteta ali več	podravska	-	94	734
Gos193	Gos	audience	-	-		-	-	-	-	0	0
Gos193	Gos	all	-	-		-	-	-	-	0	0
Gos193	Gos	Yf-stra-00000	ženski	-		-	-	-	-	6	0
Gos194	Gos	Af-udel-02265	ženski	18 do 34 let	slovenščina	-	srednja šola	podravska	-	435	3787
Gos194	Gos	Bf-udel-02266	ženski	10 do 18 let	slovenščina	-	OŠ ali manj	podravska	-	394	1859
Gos194	Gos	Cf-udel-02267	ženski	30 do 59 let	slovenščina	-	srednja šola	podravska	-	3	21
Gos195	Gos	Vm-nadr-01108	moški	30 do 59 let	slovenščina	-	fakulteta ali več	podravska	-	7	177
Gos195	Gos	Ym-udel-00000	moški	-		-	-	-	-	8	14
Gos195	Gos	Yf-udel-00000	ženski	-		-	-	-	-	5	3
Gos195	Gos	audience	-	-		-	-	-	-	0	0
Gos195	Gos	If-vodj-01109	ženski	18 do 34 let	južnoslovanski jeziki	-	fakulteta ali več	tujina	-	38	2452
Gos195	Gos	all	-	-		-	-	-	-	0	0
Gos195	Gos	Pm-udel-01107	moški	30 do 59 let	slovenščina	-	fakulteta ali več	osrednjeslovenska	-	5	903
Gos195	Gos	Mf-udel-01110	ženski	30 do 59 let	slovenščina	-	fakulteta ali več	podravska	-	2	383
Gos196	Gos	Vf-nadr-07537	ženski	18 do 34 let	slovenščina	-	fakulteta ali več	podravska	-	61	1030
Gos196	Gos	Mm-udel-07538	moški	18 do 34 let	slovenščina	-	fakulteta ali več	podravska	-	60	596
Gos197	Gos	Sf-paci-07534	ženski	18 do 34 let	slovenščina	-	višja ali visoka šola	podravska, osrednjeslovenska	-	166	1446
Gos197	Gos	Zm-zdra-07535	moški	nad 60 let	slovenščina	-	fakulteta ali več	podravska, osrednjeslovenska	-	150	1360
Gos197	Gos	Af-udel-07536	ženski	30 do 59 let	slovenščina	-	srednja šola	podravska	-	58	220
Gos197	Gos	audience	-	-		-	-	-	-	0	0
Gos197	Gos	all	-	-		-	-	-	-	0	0
Gos198	Gos	Af-stra-05596	ženski	18 do 34 let	slovenščina	-	srednja šola	podravska, osrednjeslovenska	-	233	1934
Gos198	Gos	Bm-prod-05597	moški	30 do 59 let	slovenščina	-	višja ali visoka šola	podravska	-	183	1119
Gos198	Gos	audience	-	-		-	-	-	-	0	0
Gos199	Gos	Af-udel-02327	ženski	30 do 59 let	slovenščina	-	srednja šola	pomurska	-	249	1683
Gos199	Gos	Bf-udel-02328	ženski	30 do 59 let	slovenščina	-	višja ali visoka šola	pomurska	-	230	1338
Gos199	Gos	all	-	-		-	-	-	-	0	0
Gos199	Gos	audience	-	-		-	-	-	-	0	0
Gos200	Gos	Af-info-05596	ženski	18 do 34 let	slovenščina	-	srednja šola	podravska, osrednjeslovenska	-	86	1225
Gos200	Gos	Bm-klic-02237	moški	30 do 59 let	slovenščina	-	srednja šola	gorenjska, osrednjeslovenska	-	70	443
Gos200	Gos	audience	-	-		-	-	-	-	0	0
Gos200	Gos	all	-	-		-	-	-	-	0	0
Gos201	Gos	Bf-udel-05589	ženski	18 do 34 let	slovenščina	-	fakulteta ali več	obalno-kraška, osrednjeslovenska	-	7	31
Gos201	Gos	Af-klic-06567	ženski	18 do 34 let	slovenščina	-	srednja šola	gorenjska, osrednjeslovenska	-	74	447
Gos201	Gos	Cf-vodj-05590	ženski	18 do 34 let	slovenščina	-	fakulteta ali več	osrednjeslovenska	-	68	434
Gos201	Gos	audience	-	-		-	-	-	-	0	0
Gos201	Gos	all	-	-		-	-	-	-	0	0
Gos202	Gos	Af-info-02320	ženski	18 do 34 let	slovenščina	-	srednja šola	podravska, savinjska	-	48	461
Gos202	Gos	Bm-stra-02321	moški	30 do 59 let	slovenščina	-	fakulteta ali več	gorenjska, podravska, tujina	-	51	569
Gos203	Gos	Af-info-07192	ženski	18 do 34 let	slovenščina	-	srednja šola	gorenjska	-	75	956
Gos203	Gos	Bm-klic-07193	moški	18 do 34 let	slovenščina	-	fakulteta ali več	gorenjska, osrednjeslovenska	-	75	660
Gos203	Gos	all	-	-		-	-	-	-	0	0
Gos204	Gos	Af-stra-02233	ženski	18 do 34 let	slovenščina	-	fakulteta ali več	osrednjeslovenska	-	82	681
Gos204	Gos	Bf-info-02319	ženski	18 do 34 let	slovenščina	-	srednja šola	posavska, osrednjeslovenska	-	73	1371
Gos205	Gos	Af-info-02324	ženski	18 do 34 let	slovenščina	-	fakulteta ali več	obalno-kraška	-	96	1148
Gos205	Gos	all	-	-		-	-	-	-	0	0
Gos205	Gos	Bf-stra-02233	ženski	18 do 34 let	slovenščina	-	fakulteta ali več	osrednjeslovenska	-	115	1250
Gos206	Gos	Vm-prod-07539	moški	30 do 59 let	slovenščina	-	fakulteta ali več	gorenjska, osrednjeslovenska, pomurska	-	135	2514
Gos206	Gos	Sm-klic-02321	moški	30 do 59 let	slovenščina	-	fakulteta ali več	gorenjska, podravska, tujina	-	120	1066
Gos206	Gos	audience	-	-		-	-	-	-	0	0
Gos206	Gos	all	-	-		-	-	-	-	0	0
Gos207	Gos	Af-urad-02353	ženski	18 do 34 let	slovenščina	-	fakulteta ali več	goriška, osrednjeslovenska	-	22	146
Gos207	Gos	Bm-pred-02354	moški	nad 60 let	slovenščina	-	fakulteta ali več	osrednjeslovenska	-	16	84
Gos207	Gos	audience	-	-		-	-	-	-	0	0
Gos208	Gos	Af-urad-02353	ženski	18 do 34 let	slovenščina	-	fakulteta ali več	goriška, osrednjeslovenska	-	43	241
Gos208	Gos	Bm-pred-01107	moški	30 do 59 let	slovenščina	-	fakulteta ali več	osrednjeslovenska	-	44	274
Gos208	Gos	audience	-	-		-	-	-	-	0	0
Gos209	Gos	Am-info-05594	moški	30 do 59 let	slovenščina	-	višja ali visoka šola	osrednjeslovenska	-	145	2056
Gos209	Gos	Bf-klic-05595	ženski	18 do 34 let	slovenščina	-	srednja šola	osrednjeslovenska	-	129	696
Gos209	Gos	audience	-	-		-	-	-	-	0	0
Gos209	Gos	all	-	-		-	-	-	-	0	0
Gos210	Gos	Af-prod-02278	ženski	18 do 34 let	slovenščina	-	srednja šola	podravska	-	29	207
Gos210	Gos	Bf-stra-02265	ženski	18 do 34 let	slovenščina	-	srednja šola	podravska	-	26	336
Gos211	Gos	Af-prod-02279	ženski	18 do 34 let	slovenščina	-	srednja šola	podravska	-	33	485
Gos211	Gos	Bf-stra-02265	ženski	18 do 34 let	slovenščina	-	srednja šola	podravska	-	30	329
Gos212	Gos	Af-info-02265	ženski	18 do 34 let	slovenščina	-	srednja šola	podravska	-	89	1057
Gos212	Gos	Bm-klic-05614	moški	18 do 34 let	slovenščina	-	srednja šola	pomurska, podravska	-	84	509
Gos213	Gos	Am-stra-02270	moški	18 do 34 let	slovenščina	-	fakulteta ali več	podravska	-	64	513
Gos213	Gos	Bm-prod-02271	moški	18 do 34 let	slovenščina	-	višja ali visoka šola	podravska	-	72	1190
Gos213	Gos	audience	-	-		-	-	-	-	0	0
Gos214	Gos	Am-prod-02274	moški	30 do 59 let	slovenščina	-	srednja šola	podravska	-	95	1840
Gos214	Gos	Bm-stra-02275	moški	30 do 59 let	slovenščina	-	srednja šola	podravska	-	94	712
Gos215	Gos	Am-prod-02272	moški	18 do 34 let	slovenščina	-	srednja šola	podravska	-	17	79
Gos215	Gos	Bf-stra-02273	ženski	30 do 59 let	slovenščina	-	fakulteta ali več	pomurska, podravska	-	18	140
Gos216	Gos	Am-stra-02275	moški	18 do 34 let	slovenščina	-	fakulteta ali več	podravska	-	262	2930
Gos216	Gos	Bm-prod-02283	moški	30 do 59 let	slovenščina	-	fakulteta ali več	podravska	-	312	6748
Gos216	Gos	audience	-	-		-	-	-	-	0	0
Gos217	Gos	Pm-soro-10004	moški	18 do 34 let	slovenščina	-	srednja šola	Avstrija	-	118	767
Gos217	Gos	Ef-soro-10003	ženski	18 do 34 let	slovenščina	-	fakulteta ali več	Avstrija	-	295	2018
Gos217	Gos	Jf-star-10005	ženski	30 do 59 let	slovenščina	-	srednja šola	Avstrija	-	194	1429
Gos217	Gos	audience	-	-		-	-	-	-	0	0
Gos217	Gos	Bf-ssta-10002	ženski	nad 60 let	slovenščina	-	OŠ ali manj	Avstrija	-	156	799
Gos217	Gos	all	-	-		-	-	-	-	0	0
Gos217	Gos	Tm-star-10006	moški	nad 60 let	slovenščina	-	srednja šola	Avstrija	-	22	93
Gos218	Gos	Jf-otro-10001	ženski	do 10 let	slovenščina	-	OŠ ali manj	Avstrija	-	331	1973
Gos218	Gos	Ef-soro-10003	ženski	18 do 34 let	slovenščina	-	fakulteta ali več	Avstrija	-	407	3643
Gos218	Gos	audience	-	-		-	-	-	-	0	0
Gos218	Gos	Bf-ssta-10002	ženski	nad 60 let	slovenščina	-	OŠ ali manj	Avstrija	-	89	650
Gos218	Gos	all	-	-		-	-	-	-	0	0
Gos219	Gos	Am-soro-02104	moški	30 do 59 let	slovenščina	-	srednja šola	savinjska	-	306	2919
Gos219	Gos	Cm-star-02106	moški	30 do 59 let	slovenščina	-	srednja šola	savinjska	-	290	2463
Gos219	Gos	Bm-otro-02105	moški	18 do 34 let	slovenščina	-	višja ali visoka šola	savinjska	-	250	1514
Gos219	Gos	Df-soro-02107	ženski	30 do 59 let	slovenščina	-	srednja šola	savinjska	-	58	358
Gos219	Gos	audience	-	-		-	-	-	-	0	0
Gos219	Gos	all	-	-		-	-	-	-	0	0
Gos220	Gos	Af-star-05611	ženski	30 do 59 let	slovenščina	-	višja ali visoka šola	obalno-kraška, goriška	-	68	692
Gos220	Gos	Bm-star-05612	moški	30 do 59 let	slovenščina	-	srednja šola	goriška	-	46	263
Gos220	Gos	Cf-otro-05613	ženski	18 do 34 let	slovenščina	-	srednja šola	goriška	-	47	469
Gos220	Gos	Df-otro-05614	ženski	10 do 18 let	slovenščina	-	OŠ ali manj	goriška	-	20	103
Gos220	Gos	all	-	-		-	-	-	-	0	0
Gos221	Gos	Am-star-05559	moški	30 do 59 let	slovenščina	-	srednja šola	goriška	-	98	732
Gos221	Gos	Bf-otro-05560	ženski	18 do 34 let	slovenščina	-	srednja šola	goriška, podravska	-	97	579
Gos221	Gos	Cf-star-05561	ženski	30 do 59 let	slovenščina	-	srednja šola	goriška	-	83	514
Gos221	Gos	Df-otro-05562	ženski	10 do 18 let	slovenščina	-	OŠ ali manj	goriška	-	12	28
Gos221	Gos	audience	-	-		-	-	-	-	0	0
Gos221	Gos	all	-	-		-	-	-	-	0	0
Gos222	Gos	Jf-prij-01612	ženski	18 do 34 let	slovenščina	-	-	Italija	-	218	3819
Gos222	Gos	Mf-prij-01630	ženski	18 do 34 let	slovenščina	-	-	Italija	-	197	2376
Gos222	Gos	audience	-	-		-	-	-	-	0	0
Gos222	Gos	all	-	-		-	-	-	-	0	0
Gos223	Gos	Af-prij-05585	ženski	18 do 34 let	slovenščina	-	srednja šola	Italija	-	289	2401
Gos223	Gos	Cf-prij-05587	ženski	18 do 34 let	slovenščina	-	srednja šola	Italija	-	359	3307
Gos223	Gos	Bf-prij-05586	ženski	18 do 34 let	slovenščina	-	srednja šola	Italija	-	216	1388
Gos223	Gos	all	-	-		-	-	-	-	0	0
Gos223	Gos	audience	-	-		-	-	-	-	0	0
Gos224	Gos	Af-prij-07190	ženski	nad 60 let	slovenščina	-	OŠ ali manj	posavska	-	266	1593
Gos224	Gos	Bf-prij-07191	ženski	30 do 59 let	slovenščina	-	OŠ ali manj	posavska	-	264	2644
Gos224	Gos	audience	-	-		-	-	-	-	0	0
Gos224	Gos	all	-	-		-	-	-	-	0	0
Gos225	Gos	Am-prij-02345	moški	18 do 34 let	slovenščina	-	srednja šola	posavska, osrednjeslovenska, savinjska	-	113	654
Gos225	Gos	Bm-prij-02346	moški	18 do 34 let	slovenščina	-	OŠ ali manj	posavska, osrednjeslovenska, savinjska	-	296	2995
Gos225	Gos	Cm-prij-02347	moški	18 do 34 let	slovenščina	-	OŠ ali manj	posavska, osrednjeslovenska	-	149	1125
Gos225	Gos	Dm-prij-02348	moški	18 do 34 let	slovenščina	-	srednja šola	posavska	-	56	276
Gos225	Gos	Gm-prij-02351	moški	18 do 34 let	slovenščina	-	srednja šola	posavska, savinjska	-	48	315
Gos225	Gos	Em-prij-02349	moški	18 do 34 let	slovenščina	-	OŠ ali manj	posavska, savinjska	-	161	995
Gos225	Gos	Fm-prij-02350	moški	18 do 34 let	slovenščina	-	srednja šola	posavska, savinjska, osrednjeslovenska	-	105	403
Gos225	Gos	Ym-prij-00000	moški	-		-	-	-	-	8	9
Gos225	Gos	Hf-prij-02352	ženski	18 do 34 let	slovenščina	-	srednja šola	posavska, savinjska, podravska	-	108	528
Gos225	Gos	audience	-	-		-	-	-	-	0	0
Gos225	Gos	all	-	-		-	-	-	-	0	0
Gos226	Gos	Am-star-02240	moški	30 do 59 let	slovenščina	-	srednja šola	posavska	-	187	1178
Gos226	Gos	Bf-star-02241	ženski	30 do 59 let	slovenščina	-	višja ali visoka šola	posavska	-	219	1240
Gos226	Gos	Cf-otro-02242	ženski	18 do 34 let	slovenščina	-	srednja šola	posavska, osrednjeslovenska	-	181	1497
Gos226	Gos	audience	-	-		-	-	-	-	0	0
Gos226	Gos	Df-otro-02243	ženski	18 do 34 let	slovenščina	-	srednja šola	posavska	-	106	704
Gos226	Gos	Em-prij-02244	moški	18 do 34 let	slovenščina	-	srednja šola	posavska	-	62	437
Gos226	Gos	all	-	-		-	-	-	-	0	0
Gos227	Gos	Af-soro-05615	ženski	30 do 59 let	slovenščina	-	fakulteta ali več	obalno-kraška, osrednjeslovenska	-	91	687
Gos227	Gos	Bf-soro-05616	ženski	nad 60 let	slovenščina	-	OŠ ali manj	obalno-kraška	-	68	646
Gos227	Gos	Cf-soro-05611	ženski	30 do 59 let	slovenščina	-	višja ali visoka šola	obalno-kraška, goriška	-	33	182
Gos227	Gos	audience	-	-		-	-	-	-	0	0
Gos227	Gos	Dm-soro-05617	moški	30 do 59 let	slovenščina	-	srednja šola	gorenjska	-	12	42
Gos227	Gos	Ef-soro-05613	ženski	18 do 34 let	slovenščina	-	srednja šola	goriška	-	24	145
Gos227	Gos	Ff-soro-05614	ženski	10 do 18 let	slovenščina	-	OŠ ali manj	goriška	-	33	114
Gos227	Gos	Gf-soro-05618	ženski	nad 60 let	slovenščina	-	OŠ ali manj	obalno-kraška	-	47	356
