subcorpus	case_type	doc_id	sent_id	source_start_line	source_end_line	token_count	speaker_count	top_speaker_share	has_strict_majority	speaker_token_counts	speaker_details	utterance_token_counts	unresolved_utterance_token_counts	utterance_doc_ids	crosses_utterance_doc	speaker_segments	tei_utterance_times	recommendation	text
Artur-J	multiple_known_speakers	Artur-J-Gvecg-P580027	Artur-J-Gvecg-P580027.resegsent12297	369981	370004	22	2	0.955	yes	Artur-J-G4531:21; Artur-J-G4558:1	Artur-J-G4558(SEX=moški, AGE=nad 60 let, EDUCATION=višja ali visoka šola, PERM-RESD=-); Artur-J-G4531(SEX=ženski, AGE=nad 60 let, EDUCATION=višja ali visoka šola, PERM-RESD=savinjska)	Artur-J-Gvecg-P580027.u113:21; Artur-J-Gvecg-P580027.u112:1		Artur-J-Gvecg-P580027	no	1:Artur-J-G4558(Artur-J-Gvecg-P580027.u112); 2-22:Artur-J-G4531(Artur-J-Gvecg-P580027.u113)	Artur-J-Gvecg-P580027.u112:Artur-J-G4558:1041.699-1052.010; Artur-J-Gvecg-P580027.u113:Artur-J-G4531:1052.010-1064.099	omit sentence-level speaker_id; use suggested_speaker_segments	""" Ja , ni bila šala , leta devetnajsto enaindevetdəsət si se pričel glasbeno družiti s starejšimi godci iz rojstnih Beltincev ."
Artur-J	multiple_known_speakers	Artur-J-Gvecg-P580027	Artur-J-Gvecg-P580027.resegsent12336	370850	370857	6	2	0.833	yes	Artur-J-G4531:5; Artur-J-G4558:1	Artur-J-G4558(SEX=moški, AGE=nad 60 let, EDUCATION=višja ali visoka šola, PERM-RESD=-); Artur-J-G4531(SEX=ženski, AGE=nad 60 let, EDUCATION=višja ali visoka šola, PERM-RESD=savinjska)	Artur-J-Gvecg-P580027.u134:5; Artur-J-Gvecg-P580027.u132:1		Artur-J-Gvecg-P580027	no	1:Artur-J-G4558(Artur-J-Gvecg-P580027.u132); 2-6:Artur-J-G4531(Artur-J-Gvecg-P580027.u134)	Artur-J-Gvecg-P580027.u132:Artur-J-G4558:1218.134-1267.899; Artur-J-Gvecg-P580027.u134:Artur-J-G4531:1267.899-1269.349:trans=overlap	omit sentence-level speaker_id; use suggested_speaker_segments	""" In to iz Amerike ."
Artur-J	multiple_known_speakers	Artur-J-Gvecg-P580027	Artur-J-Gvecg-P580027.resegsent12344	371022	371032	9	2	0.778	yes	Artur-J-G4558:7; Artur-J-G4531:2	Artur-J-G4531(SEX=ženski, AGE=nad 60 let, EDUCATION=višja ali visoka šola, PERM-RESD=savinjska); Artur-J-G4558(SEX=moški, AGE=nad 60 let, EDUCATION=višja ali visoka šola, PERM-RESD=-)	Artur-J-Gvecg-P580027.u137:7; Artur-J-Gvecg-P580027.u136:2		Artur-J-Gvecg-P580027	no	1-2:Artur-J-G4531(Artur-J-Gvecg-P580027.u136); 3-9:Artur-J-G4558(Artur-J-Gvecg-P580027.u137)	Artur-J-Gvecg-P580027.u136:Artur-J-G4531:1300.217-1302.987:trans=smooth; Artur-J-Gvecg-P580027.u137:Artur-J-G4558:1300.217-1302.987:trans=overlap	omit sentence-level speaker_id; use suggested_speaker_segments	zgodba na In je napisala zlo zanimivo knjigo .
Artur-J	multiple_known_speakers	Artur-J-Gvecg-P580027	Artur-J-Gvecg-P580027.resegsent12385	371676	371683	6	2	0.833	yes	Artur-J-G4531:5; Artur-J-G4558:1	Artur-J-G4558(SEX=moški, AGE=nad 60 let, EDUCATION=višja ali visoka šola, PERM-RESD=-); Artur-J-G4531(SEX=ženski, AGE=nad 60 let, EDUCATION=višja ali visoka šola, PERM-RESD=savinjska)	Artur-J-Gvecg-P580027.u160:5; Artur-J-Gvecg-P580027.u159:1		Artur-J-Gvecg-P580027	no	1:Artur-J-G4558(Artur-J-Gvecg-P580027.u159); 2-6:Artur-J-G4531(Artur-J-Gvecg-P580027.u160)	Artur-J-Gvecg-P580027.u159:Artur-J-G4558:1434.225-1464.523; Artur-J-Gvecg-P580027.u160:Artur-J-G4531:1464.523-1465.550	omit sentence-level speaker_id; use suggested_speaker_segments	""" Koliko so zdaj stari ?"
Artur-J	multiple_known_speakers	Artur-J-Gvecg-P580029	Artur-J-Gvecg-P580029.resegsent13579	417973	418031	57	2	0.965	yes	Artur-J-G4569:55; Artur-J-G4575:2	Artur-J-G4575(SEX=ženski, AGE=30 do 59 let, EDUCATION=fakulteta ali več, PERM-RESD=-); Artur-J-G4569(SEX=ženski, AGE=30 do 59 let, EDUCATION=fakulteta ali več, PERM-RESD=savinjska)	Artur-J-Gvecg-P580029.u83:55; Artur-J-Gvecg-P580029.u81:2		Artur-J-Gvecg-P580029	no	1-2:Artur-J-G4575(Artur-J-Gvecg-P580029.u81); 3-57:Artur-J-G4569(Artur-J-Gvecg-P580029.u83)	Artur-J-Gvecg-P580029.u81:Artur-J-G4575:3487.965-3802.257; Artur-J-Gvecg-P580029.u83:Artur-J-G4569:3803.830-4136.999	omit sentence-level speaker_id; use suggested_speaker_segments	eem , potem podobno , podobən princip je , e , tudi pri nalogah , ki se nanašajo na jezikovno zvrst in pa na javnost besedila , ko se uporabnik po tem , nekako standardnəm , eee , zaporedju prebije do sporočevalnega namena , pa se naloge znova oblikujejo s pomočjo zapisane trditve in napačnih alternativ .
Artur-J	multiple_known_speakers	Artur-J-Gvecg-P580031	Artur-J-Gvecg-P580031.resegsent14713	454953	454993	39	2	0.974	yes	Artur-J-G4531:38; Artur-J-G4511:1	Artur-J-G4511(SEX=moški, AGE=nad 60 let, EDUCATION=višja ali visoka šola, PERM-RESD=gorenjska); Artur-J-G4531(SEX=ženski, AGE=nad 60 let, EDUCATION=višja ali visoka šola, PERM-RESD=savinjska)	Artur-J-Gvecg-P580031.u59:38; Artur-J-Gvecg-P580031.u58:1		Artur-J-Gvecg-P580031	no	1:Artur-J-G4511(Artur-J-Gvecg-P580031.u58); 2-39:Artur-J-G4531(Artur-J-Gvecg-P580031.u59)	Artur-J-Gvecg-P580031.u58:Artur-J-G4511:1119.693-1176.928; Artur-J-Gvecg-P580031.u59:Artur-J-G4531:1176.928-1189.107	omit sentence-level speaker_id; use suggested_speaker_segments	""" Mladim parom še danəs rad poveš , da se mladost ne konča , ko doštudiraš in greš v službo ali ko se odseliš od staršəv , mladost se konča s trenutkom , ko se ti rodi otrok ."
Artur-J	multiple_known_speakers	Artur-J-Gvecg-P580037	Artur-J-Gvecg-P580037.resegsent15649	476914	476925	10	2	0.800	yes	Artur-J-G4529:8; Artur-J-G4517:2	Artur-J-G4517(SEX=moški, AGE=30 do 59 let, EDUCATION=-, PERM-RESD=podravska); Artur-J-G4529(SEX=ženski, AGE=30 do 59 let, EDUCATION=višja ali visoka šola, PERM-RESD=-)	Artur-J-Gvecg-P580037.u28:8; Artur-J-Gvecg-P580037.u27:2		Artur-J-Gvecg-P580037	no	1-2:Artur-J-G4517(Artur-J-Gvecg-P580037.u27); 3-10:Artur-J-G4529(Artur-J-Gvecg-P580037.u28)	Artur-J-Gvecg-P580037.u27:Artur-J-G4517:660.661-663.622:trans=smooth; Artur-J-Gvecg-P580037.u28:Artur-J-G4529:660.661-663.622:trans=overlap	omit sentence-level speaker_id; use suggested_speaker_segments	sokovi , Mhm , tako pa takoj spremeni stvari .
Artur-J	multiple_known_speakers	Artur-J-Gvecg-P580038	Artur-J-Gvecg-P580038.resegsent15765	479299	479316	16	2	0.875	yes	Artur-J-G4518:14; Artur-J-G4544:2	Artur-J-G4518(SEX=moški, AGE=nad 60 let, EDUCATION=višja ali visoka šola, PERM-RESD=-); Artur-J-G4544(SEX=ženski, AGE=nad 60 let, EDUCATION=srednja šola, PERM-RESD=-)	Artur-J-Gvecg-P580038.u9:12; Artur-J-Gvecg-P580038.u7:2; Artur-J-Gvecg-P580038.u8:2		Artur-J-Gvecg-P580038	no	1-2:Artur-J-G4518(Artur-J-Gvecg-P580038.u7); 3-4:Artur-J-G4544(Artur-J-Gvecg-P580038.u8); 5-16:Artur-J-G4518(Artur-J-Gvecg-P580038.u9)	Artur-J-Gvecg-P580038.u7:Artur-J-G4518:74.998-76.280:trans=smooth; Artur-J-Gvecg-P580038.u8:Artur-J-G4544:74.998-76.280:trans=overlap; Artur-J-Gvecg-P580038.u9:Artur-J-G4518:76.280-84.982	omit sentence-level speaker_id; use suggested_speaker_segments	in zəto Aha , vərjetno ni tega naglasa več in bəl je zej že štajərski .
Artur-J	multiple_known_speakers	Artur-J-Gvecg-P580038	Artur-J-Gvecg-P580038.resegsent15929	482084	482094	9	2	0.889	yes	Artur-J-G4544:8; Artur-J-G4518:1	Artur-J-G4518(SEX=moški, AGE=nad 60 let, EDUCATION=višja ali visoka šola, PERM-RESD=-); Artur-J-G4544(SEX=ženski, AGE=nad 60 let, EDUCATION=srednja šola, PERM-RESD=-)	Artur-J-Gvecg-P580038.u71:8; Artur-J-Gvecg-P580038.u70:1		Artur-J-Gvecg-P580038	no	1:Artur-J-G4518(Artur-J-Gvecg-P580038.u70); 2-9:Artur-J-G4544(Artur-J-Gvecg-P580038.u71)	Artur-J-Gvecg-P580038.u70:Artur-J-G4518:1065.074-1075.585; Artur-J-Gvecg-P580038.u71:Artur-J-G4544:1075.585-1084.475	omit sentence-level speaker_id; use suggested_speaker_segments	""" Kaj vse se dogaja na vašəm posestvu ?"
Artur-J	multiple_known_speakers	Artur-J-Gvecg-P580039	Artur-J-Gvecg-P580039.resegsent16040	484469	484480	10	2	0.500	no	Artur-J-G4539:5; Artur-J-G4519:5	Artur-J-G4539(SEX=ženski, AGE=30 do 59 let, EDUCATION=višja ali visoka šola, PERM-RESD=savinjska); Artur-J-G4519(SEX=moški, AGE=30 do 59 let, EDUCATION=višja ali visoka šola, PERM-RESD=-)	Artur-J-Gvecg-P580039.u21:5; Artur-J-Gvecg-P580039.u20:3; Artur-J-Gvecg-P580039.u22:2		Artur-J-Gvecg-P580039	no	1-3:Artur-J-G4539(Artur-J-Gvecg-P580039.u20); 4-8:Artur-J-G4519(Artur-J-Gvecg-P580039.u21); 9-10:Artur-J-G4539(Artur-J-Gvecg-P580039.u22)	Artur-J-Gvecg-P580039.u20:Artur-J-G4539:686.487-694.856; Artur-J-Gvecg-P580039.u21:Artur-J-G4519:694.856-696.119:trans=smooth; Artur-J-Gvecg-P580039.u22:Artur-J-G4539:694.856-696.119:trans=overlap	omit sentence-level speaker_id; use suggested_speaker_segments	da je neki E , və tem ča… uspešnəga ?
Artur-J	multiple_known_speakers	Artur-J-Gvecg-P580040	Artur-J-Gvecg-P580040.resegsent16241	489090	489113	22	2	0.864	yes	Artur-J-G4539:19; Artur-J-G4520:3	Artur-J-G4539(SEX=ženski, AGE=30 do 59 let, EDUCATION=višja ali visoka šola, PERM-RESD=savinjska); Artur-J-G4520(SEX=ženski, AGE=30 do 59 let, EDUCATION=-, PERM-RESD=savinjska)	Artur-J-Gvecg-P580040.u47:17; Artur-J-Gvecg-P580040.u48:3; Artur-J-Gvecg-P580040.u49:2		Artur-J-Gvecg-P580040	no	1-17:Artur-J-G4539(Artur-J-Gvecg-P580040.u47); 18-20:Artur-J-G4520(Artur-J-Gvecg-P580040.u48); 21-22:Artur-J-G4539(Artur-J-Gvecg-P580040.u49)	Artur-J-Gvecg-P580040.u47:Artur-J-G4539:949.570-960.540; Artur-J-Gvecg-P580040.u48:Artur-J-G4520:960.540-961.811:trans=smooth; Artur-J-Gvecg-P580040.u49:Artur-J-G4539:960.540-961.811:trans=overlap	omit sentence-level speaker_id; use suggested_speaker_segments	so bli radovedni , ker , eee , si tud želijo sami stopit na te poti oziroma Eee , ekološki obiskovalce ?
Artur-J	multiple_known_speakers	Artur-J-Gvecg-P580040	Artur-J-Gvecg-P580040.resegsent16251	489359	489390	30	2	0.600	yes	Artur-J-G4520:18; Artur-J-G4539:12	Artur-J-G4539(SEX=ženski, AGE=30 do 59 let, EDUCATION=višja ali visoka šola, PERM-RESD=savinjska); Artur-J-G4520(SEX=ženski, AGE=30 do 59 let, EDUCATION=-, PERM-RESD=savinjska)	Artur-J-Gvecg-P580040.u56:12; Artur-J-Gvecg-P580040.u53:11; Artur-J-Gvecg-P580040.u54:6; Artur-J-Gvecg-P580040.u55:1		Artur-J-Gvecg-P580040	no	1-11:Artur-J-G4539(Artur-J-Gvecg-P580040.u53); 12-17:Artur-J-G4520(Artur-J-Gvecg-P580040.u54); 18:Artur-J-G4539(Artur-J-Gvecg-P580040.u55); 19-30:Artur-J-G4520(Artur-J-Gvecg-P580040.u56)	Artur-J-Gvecg-P580040.u53:Artur-J-G4539:1040.551-1046.679; Artur-J-Gvecg-P580040.u54:Artur-J-G4520:1046.679-1048.738:trans=smooth; Artur-J-Gvecg-P580040.u55:Artur-J-G4539:1046.679-1048.738:trans=overlap; Artur-J-Gvecg-P580040.u56:Artur-J-G4520:1048.738-1081.779	omit sentence-level speaker_id; use suggested_speaker_segments	je tukej premik , je karkoli že urejenega več na tem Vete , pred leti je blo podro… tako , da so kmečke nad triinšestdesət let dobile minimalno pokojnino .
Artur-J	multiple_known_speakers	Artur-J-Gvecg-P580040	Artur-J-Gvecg-P580040.resegsent16296	490346	490370	23	2	0.957	yes	Artur-J-G4520:22; Artur-J-G4539:1	Artur-J-G4539(SEX=ženski, AGE=30 do 59 let, EDUCATION=višja ali visoka šola, PERM-RESD=savinjska); Artur-J-G4520(SEX=ženski, AGE=30 do 59 let, EDUCATION=-, PERM-RESD=savinjska)	Artur-J-Gvecg-P580040.u67:22; Artur-J-Gvecg-P580040.u66:1		Artur-J-Gvecg-P580040	no	1:Artur-J-G4539(Artur-J-Gvecg-P580040.u66); 2-23:Artur-J-G4520(Artur-J-Gvecg-P580040.u67)	Artur-J-Gvecg-P580040.u66:Artur-J-G4539:1347.840-1362.266; Artur-J-Gvecg-P580040.u67:Artur-J-G4520:1362.266-1406.488	omit sentence-level speaker_id; use suggested_speaker_segments	""" Ləjte , so ludje , ko bi bli pərpravleni pomagat , tud , eee , zə Zavoda za zaposlovanje , ne ."
Artur-J	multiple_known_speakers	Artur-J-Gvecg-P580040	Artur-J-Gvecg-P580040.resegsent16313	490664	490716	51	2	0.843	yes	Artur-J-G4520:43; Artur-J-G4539:8	Artur-J-G4520(SEX=ženski, AGE=30 do 59 let, EDUCATION=-, PERM-RESD=savinjska); Artur-J-G4539(SEX=ženski, AGE=30 do 59 let, EDUCATION=višja ali visoka šola, PERM-RESD=savinjska)	Artur-J-Gvecg-P580040.u73:41; Artur-J-Gvecg-P580040.u74:8; Artur-J-Gvecg-P580040.u75:2		Artur-J-Gvecg-P580040	no	1-41:Artur-J-G4520(Artur-J-Gvecg-P580040.u73); 42-49:Artur-J-G4539(Artur-J-Gvecg-P580040.u74); 50-51:Artur-J-G4520(Artur-J-Gvecg-P580040.u75)	Artur-J-Gvecg-P580040.u73:Artur-J-G4520:1451.176-1483.002; Artur-J-Gvecg-P580040.u74:Artur-J-G4539:1483.002-1486.215:trans=smooth; Artur-J-Gvecg-P580040.u75:Artur-J-G4520:1483.002-1486.215:trans=overlap	omit sentence-level speaker_id; use suggested_speaker_segments	to mi je prvo , drugače pa , səj vete , na kmetiji vedən je treba obnavlat stvari , od strojev do poslopij , tək da najbrž kako gospodarsko poslopje , da bomo obnavlali pa s tem povezano , pa tudi In otroci kažejo kakšne znake , da bi zelenjadarstvo .
Artur-J	multiple_known_speakers	Artur-J-Gvecg-P580041	Artur-J-Gvecg-P580041.resegsent16362	491577	491611	33	2	0.970	yes	Artur-J-G4521:32; Artur-J-G4531:1	Artur-J-G4531(SEX=ženski, AGE=nad 60 let, EDUCATION=višja ali visoka šola, PERM-RESD=savinjska); Artur-J-G4521(SEX=moški, AGE=30 do 59 let, EDUCATION=fakulteta ali več, PERM-RESD=osrednjeslovenska)	Artur-J-Gvecg-P580041.u14:32; Artur-J-Gvecg-P580041.u13:1		Artur-J-Gvecg-P580041	no	1:Artur-J-G4531(Artur-J-Gvecg-P580041.u13); 2-33:Artur-J-G4521(Artur-J-Gvecg-P580041.u14)	Artur-J-Gvecg-P580041.u13:Artur-J-G4531:133.099-150.584; Artur-J-Gvecg-P580041.u14:Artur-J-G4521:150.584-162.170	omit sentence-level speaker_id; use suggested_speaker_segments	""" Na splošno mam rəd ljudi , nikol se nisəm ustavljal pri različnostih , ampak vedno mi je blo všeč , da səm iskov pri vsamu človeku tisto , kar naju povezuje ."
Artur-J	multiple_known_speakers	Artur-J-Gvecg-P580042	Artur-J-Gvecg-P580042.resegsent16776	498631	498663	31	2	0.710	yes	Artur-J-G4522:22; Artur-J-G4529:9	Artur-J-G4522(SEX=ženski, AGE=30 do 59 let, EDUCATION=-, PERM-RESD=-); Artur-J-G4529(SEX=ženski, AGE=30 do 59 let, EDUCATION=višja ali visoka šola, PERM-RESD=-)	Artur-J-Gvecg-P580042.u36:22; Artur-J-Gvecg-P580042.u37:9		Artur-J-Gvecg-P580042	no	1-22:Artur-J-G4522(Artur-J-Gvecg-P580042.u36); 23-31:Artur-J-G4529(Artur-J-Gvecg-P580042.u37)	Artur-J-Gvecg-P580042.u36:Artur-J-G4522:894.731-907.478; Artur-J-Gvecg-P580042.u37:Artur-J-G4529:907.478-915.025:trans=smooth	omit sentence-level speaker_id; use suggested_speaker_segments	Ena izmed mojih dijaških srednješolskih počitniških praks je bila tudi və takratnəm Zdravilišču Laško , kjer səm na recepciji hotela skrbela za telefonske prevezave hotelskim gostom in seveda tudi pos… …
Artur-J	multiple_known_speakers	Artur-J-Gvecg-P580043	Artur-J-Gvecg-P580043.resegsent17000	503449	503456	6	2	0.833	yes	Artur-J-G4531:5; Artur-J-G4523:1	Artur-J-G4523(SEX=ženski, AGE=-, EDUCATION=višja ali visoka šola, PERM-RESD=osrednjeslovenska); Artur-J-G4531(SEX=ženski, AGE=nad 60 let, EDUCATION=višja ali visoka šola, PERM-RESD=savinjska)	Artur-J-Gvecg-P580043.u35:5; Artur-J-Gvecg-P580043.u34:1		Artur-J-Gvecg-P580043	no	1:Artur-J-G4523(Artur-J-Gvecg-P580043.u34); 2-6:Artur-J-G4531(Artur-J-Gvecg-P580043.u35)	Artur-J-Gvecg-P580043.u34:Artur-J-G4523:838.898-879.251; Artur-J-Gvecg-P580043.u35:Artur-J-G4531:879.251-880.928	omit sentence-level speaker_id; use suggested_speaker_segments	""" Ustvarili ste si družino ."
Artur-J	multiple_known_speakers	Artur-J-Gvecg-P580043	Artur-J-Gvecg-P580043.resegsent17039	504162	504174	11	2	0.909	yes	Artur-J-G4531:10; Artur-J-G4523:1	Artur-J-G4523(SEX=ženski, AGE=-, EDUCATION=višja ali visoka šola, PERM-RESD=osrednjeslovenska); Artur-J-G4531(SEX=ženski, AGE=nad 60 let, EDUCATION=višja ali visoka šola, PERM-RESD=savinjska)	Artur-J-Gvecg-P580043.u47:10; Artur-J-Gvecg-P580043.u46:1		Artur-J-Gvecg-P580043	no	1:Artur-J-G4523(Artur-J-Gvecg-P580043.u46); 2-11:Artur-J-G4531(Artur-J-Gvecg-P580043.u47)	Artur-J-Gvecg-P580043.u46:Artur-J-G4523:1079.596-1099.273; Artur-J-Gvecg-P580043.u47:Artur-J-G4531:1099.273-1109.966	omit sentence-level speaker_id; use suggested_speaker_segments	""" Natalija , vas pa medtem doleti tudi težka ločitəv ."
Artur-J	multiple_known_speakers	Artur-J-Gvecg-P580044	Artur-J-Gvecg-P580044.resegsent17146	506413	506434	20	2	0.950	yes	Artur-J-G4531:19; Artur-J-G4524:1	Artur-J-G4524(SEX=moški, AGE=30 do 59 let, EDUCATION=-, PERM-RESD=-); Artur-J-G4531(SEX=ženski, AGE=nad 60 let, EDUCATION=višja ali visoka šola, PERM-RESD=savinjska)	Artur-J-Gvecg-P580044.u13:19; Artur-J-Gvecg-P580044.u12:1		Artur-J-Gvecg-P580044	no	1:Artur-J-G4524(Artur-J-Gvecg-P580044.u12); 2-20:Artur-J-G4531(Artur-J-Gvecg-P580044.u13)	Artur-J-Gvecg-P580044.u12:Artur-J-G4524:257.579-280.045; Artur-J-Gvecg-P580044.u13:Artur-J-G4531:280.045-293.985	omit sentence-level speaker_id; use suggested_speaker_segments	""" Otroštvo je čas , v katerəm je jaz v popolnəm sozvočju z našo osebnostjo , rəzmišljanji in dejanji ."
Artur-J	multiple_known_speakers	Artur-J-Gvecg-P580046	Artur-J-Gvecg-P580046.resegsent17417	512087	512095	7	2	0.571	yes	Artur-J-G4526:4; Artur-J-G4544:3	Artur-J-G4526(SEX=moški, AGE=30 do 59 let, EDUCATION=višja ali visoka šola, PERM-RESD=posavska); Artur-J-G4544(SEX=ženski, AGE=nad 60 let, EDUCATION=srednja šola, PERM-RESD=-)	Artur-J-Gvecg-P580046.u27:4; Artur-J-Gvecg-P580046.u28:3		Artur-J-Gvecg-P580046	no	1-4:Artur-J-G4526(Artur-J-Gvecg-P580046.u27); 5-7:Artur-J-G4544(Artur-J-Gvecg-P580046.u28)	Artur-J-Gvecg-P580046.u27:Artur-J-G4526:687.894-689.116; Artur-J-Gvecg-P580046.u28:Artur-J-G4544:689.116-690.893:trans=smooth	omit sentence-level speaker_id; use suggested_speaker_segments	po… ne bi ga Po imenu ?
Artur-J	multiple_known_speakers	Artur-J-Gvecg-P580046	Artur-J-Gvecg-P580046.resegsent17443	512684	512702	17	2	0.765	yes	Artur-J-G4526:13; Artur-J-G4544:4	Artur-J-G4526(SEX=moški, AGE=30 do 59 let, EDUCATION=višja ali visoka šola, PERM-RESD=posavska); Artur-J-G4544(SEX=ženski, AGE=nad 60 let, EDUCATION=srednja šola, PERM-RESD=-)	Artur-J-Gvecg-P580046.u34:13; Artur-J-Gvecg-P580046.u35:4		Artur-J-Gvecg-P580046	no	1-13:Artur-J-G4526(Artur-J-Gvecg-P580046.u34); 14-17:Artur-J-G4544(Artur-J-Gvecg-P580046.u35)	Artur-J-Gvecg-P580046.u34:Artur-J-G4526:821.972-848.885; Artur-J-Gvecg-P580046.u35:Artur-J-G4544:848.885-850.926:trans=smooth	omit sentence-level speaker_id; use suggested_speaker_segments	se pravi ta ketering smo Franciju pər njem doma tudi , e , V resnici naredili .
Artur-J	multiple_known_speakers	Artur-J-Gvecg-P580046	Artur-J-Gvecg-P580046.resegsent17516	514061	514073	11	2	0.909	yes	Artur-J-G4544:10; Artur-J-G4526:1	Artur-J-G4526(SEX=moški, AGE=30 do 59 let, EDUCATION=višja ali visoka šola, PERM-RESD=posavska); Artur-J-G4544(SEX=ženski, AGE=nad 60 let, EDUCATION=srednja šola, PERM-RESD=-)	Artur-J-Gvecg-P580046.u53:10; Artur-J-Gvecg-P580046.u52:1		Artur-J-Gvecg-P580046	no	1:Artur-J-G4526(Artur-J-Gvecg-P580046.u52); 2-11:Artur-J-G4544(Artur-J-Gvecg-P580046.u53)	Artur-J-Gvecg-P580046.u52:Artur-J-G4526:1252.208-1260.379; Artur-J-Gvecg-P580046.u53:Artur-J-G4544:1260.379-1266.176	omit sentence-level speaker_id; use suggested_speaker_segments	""" Se sin Nejc vključuje v ta računalniški del predstavitəv ?"
Artur-J	multiple_known_speakers	Artur-J-Gvecg-P580046	Artur-J-Gvecg-P580046.resegsent17527	514210	514219	8	2	0.750	yes	Artur-J-G4526:6; Artur-J-G4544:2	Artur-J-G4526(SEX=moški, AGE=30 do 59 let, EDUCATION=višja ali visoka šola, PERM-RESD=posavska); Artur-J-G4544(SEX=ženski, AGE=nad 60 let, EDUCATION=srednja šola, PERM-RESD=-)	Artur-J-Gvecg-P580046.u56:6; Artur-J-Gvecg-P580046.u57:2		Artur-J-Gvecg-P580046	no	1-6:Artur-J-G4526(Artur-J-Gvecg-P580046.u56); 7-8:Artur-J-G4544(Artur-J-Gvecg-P580046.u57)	Artur-J-Gvecg-P580046.u56:Artur-J-G4526:1297.020-1300.691; Artur-J-Gvecg-P580046.u57:Artur-J-G4544:1300.691-1301.525	omit sentence-level speaker_id; use suggested_speaker_segments	dokler moja beseda kaj vela , Haha .
Artur-J	multiple_known_speakers	Artur-J-Gvecg-P580048	Artur-J-Gvecg-P580048.resegsent17957	525275	525290	14	2	0.786	yes	Artur-J-G4587:11; Artur-J-G4544:3	Artur-J-G4587(SEX=ženski, AGE=nad 60 let, EDUCATION=-, PERM-RESD=savinjska); Artur-J-G4544(SEX=ženski, AGE=nad 60 let, EDUCATION=srednja šola, PERM-RESD=-)	Artur-J-Gvecg-P580048.u68:11; Artur-J-Gvecg-P580048.u69:3		Artur-J-Gvecg-P580048	no	1-11:Artur-J-G4587(Artur-J-Gvecg-P580048.u68); 12-14:Artur-J-G4544(Artur-J-Gvecg-P580048.u69)	Artur-J-Gvecg-P580048.u68:Artur-J-G4587:1417.012-1453.080; Artur-J-Gvecg-P580048.u69:Artur-J-G4544:1453.080-1455.555:trans=smooth	omit sentence-level speaker_id; use suggested_speaker_segments	e , on je bil do nedavnəga predsednik , e , Pokrajinske zveze .
Artur-J	multiple_known_speakers	Artur-J-Gvecg-P580049	Artur-J-Gvecg-P580049.resegsent18153	529904	529925	20	2	0.950	yes	Artur-J-G4544:19; Artur-J-G4588:1	Artur-J-G4588(SEX=moški, AGE=nad 60 let, EDUCATION=-, PERM-RESD=-); Artur-J-G4544(SEX=ženski, AGE=nad 60 let, EDUCATION=srednja šola, PERM-RESD=-)	Artur-J-Gvecg-P580049.u47:19; Artur-J-Gvecg-P580049.u45:1		Artur-J-Gvecg-P580049	no	1:Artur-J-G4588(Artur-J-Gvecg-P580049.u45); 2-20:Artur-J-G4544(Artur-J-Gvecg-P580049.u47)	Artur-J-Gvecg-P580049.u45:Artur-J-G4588:1412.630-1480.786; Artur-J-Gvecg-P580049.u47:Artur-J-G4544:1487.262-1500.805	omit sentence-level speaker_id; use suggested_speaker_segments	""" Če strnəm vaše vodilo pri vsem , kar opravljate v naslednje tri : izzivi , vztrajnost in optimizem ."
Artur-J	multiple_known_speakers	Artur-J-Gvecg-P580049	Artur-J-Gvecg-P580049.resegsent18166	530315	530323	7	2	0.857	yes	Artur-J-G4588:6; Artur-J-G4544:1	Artur-J-G4544(SEX=ženski, AGE=nad 60 let, EDUCATION=srednja šola, PERM-RESD=-); Artur-J-G4588(SEX=moški, AGE=nad 60 let, EDUCATION=-, PERM-RESD=-)	Artur-J-Gvecg-P580049.u50:6; Artur-J-Gvecg-P580049.u49:1		Artur-J-Gvecg-P580049	no	1:Artur-J-G4544(Artur-J-Gvecg-P580049.u49); 2-7:Artur-J-G4588(Artur-J-Gvecg-P580049.u50)	Artur-J-Gvecg-P580049.u49:Artur-J-G4544:1615.966-1634.924; Artur-J-Gvecg-P580049.u50:Artur-J-G4588:1634.924-1641.329	omit sentence-level speaker_id; use suggested_speaker_segments	""" Hvala za vaše dobre želje ."
Artur-J	multiple_known_speakers	Artur-J-Gvecg-P580051	Artur-J-Gvecg-P580051.resegsent19038	557245	557284	38	2	0.711	yes	Artur-J-G4603:27; Artur-J-G4595:11	Artur-J-G4595(SEX=ženski, AGE=30 do 59 let, EDUCATION=fakulteta ali več, PERM-RESD=-); Artur-J-G4603(SEX=moški, AGE=nad 60 let, EDUCATION=fakulteta ali več, PERM-RESD=-)	Artur-J-Gvecg-P580051.u198:27; Artur-J-Gvecg-P580051.u197:11		Artur-J-Gvecg-P580051	no	1-11:Artur-J-G4595(Artur-J-Gvecg-P580051.u197); 12-38:Artur-J-G4603(Artur-J-Gvecg-P580051.u198)	Artur-J-Gvecg-P580051.u197:Artur-J-G4595:8990.377-8999.726:trans=smooth; Artur-J-Gvecg-P580051.u198:Artur-J-G4603:8990.377-8999.726:trans=overlap	omit sentence-level speaker_id; use suggested_speaker_segments	Nisəm , nisəm hotla nardit teh primerjav , a ne , Jaz si predstavlam razkošno palačo kot tisto , kar je na Dunaju , pa kaj j na Dunaju recimo , a je to primerljivo al ne …
